state_name,lead_day,valid_time,latitude,longitude,rfs,normal,deviation,temperature_C,r2,pressure_hPa,wind_speed,wind_direction,previous_error_mean,previous_bust_rate,bust_probability,stress_score,confidence,risk_reasons
Karnataka,4,2026-08-31,15.25,75.75,0.0,7.010322580645162,-100.0,20.948853,85.3,1011.8361,6.729661,258.87985,17.577921094435382,0.2978067790465833,0.032877387697612365,18.438137429700426,HIGH CONFIDENCE,Frequent historical forecast busts
Karnataka,5,2026-09-01,15.25,75.75,0.0,5.359333333333333,-100.0,20.511871,89.1,1010.8783,6.8499274,258.29633,17.577921094435382,0.2978067790465833,0.03117053394767455,19.359951004925023,HIGH CONFIDENCE,Frequent historical forecast busts
Karnataka,6,2026-09-02,15.25,75.75,0.0,5.359333333333333,-100.0,20.411346,91.5,1011.80896,5.892229,246.60852,17.577921094435382,0.2978067790465833,0.03117053394767455,19.64071942919756,HIGH CONFIDENCE,Frequent historical forecast busts | Very high humidity
Karnataka,7,2026-09-03,15.25,75.75,0.0,5.359333333333333,-100.0,20.712128,90.9,1010.9917,5.2959304,248.07564,17.577921094435382,0.2978067790465833,0.03117053394767455,19.291952908578168,HIGH CONFIDENCE,Frequent historical forecast busts | Very high humidity
Karnataka,8,2026-09-04,15.25,75.75,0.0,5.359333333333333,-100.0,20.473022,91.5,1010.5397,4.8079543,243.46219,17.577921094435382,0.2978067790465833,0.03117053394767455,19.27929455840851,HIGH CONFIDENCE,Frequent historical forecast busts | Very high humidity
Karnataka,9,2026-09-05,15.25,75.75,0.0,5.359333333333333,-100.0,20.88379,90.8,1009.6981,5.3910336,253.31064,17.577921094435382,0.2978067790465833,0.03117053394767455,19.29865507835413,HIGH CONFIDENCE,Frequent historical forecast busts | Very high humidity
Karnataka,10,2026-09-06,15.25,75.75,0.0,5.359333333333333,-100.0,21.069977,87.9,1009.925,5.285473,250.98587,17.577921094435382,0.2978067790465833,0.03117053394767455,18.538467124643574,HIGH CONFIDENCE,Frequent historical forecast busts
Kerala,1,2026-08-28,10.5,76.25,0.0,14.415161290322581,-100.0,22.450012,98.0,1012.2277,1.2886385,141.04968,2.5804912050027187,0.008156606851549755,0.005248684232536878,11.039743486219141,HIGH CONFIDENCE,Very high humidity
Kerala,2,2026-08-29,10.5,76.25,0.0,14.415161290322581,-100.0,22.550018,98.4,1012.22455,0.88046044,141.33487,2.5804912050027187,0.008156606851549755,0.005248684232536878,11.00368507428566,HIGH CONFIDENCE,Very high humidity
Kerala,3,2026-08-30,10.5,76.25,0.0,14.415161290322581,-100.0,22.014557,98.5,1012.5195,0.9625504,142.74321,2.5804912050027187,0.008156606851549755,0.005248684232536878,11.056047312342617,HIGH CONFIDENCE,Very high humidity
Kerala,4,2026-08-31,10.5,76.25,0.0,14.415161290322581,-100.0,21.948853,98.3,1012.38403,0.8881217,132.31854,2.5804912050027187,0.008156606851549755,0.005248684232536878,10.98123915249953,HIGH CONFIDENCE,Very high humidity
Kerala,5,2026-09-01,10.5,76.25,0.0,8.664666666666667,-100.0,22.31186,98.4,1011.54224,0.7626405,114.7684,2.5804912050027187,0.008156606851549755,0.004324445870324093,10.927442225619158,HIGH CONFIDENCE,Very high humidity
Kerala,6,2026-09-02,10.5,76.25,0.0,8.664666666666667,-100.0,22.31134,98.9,1012.27704,0.60343283,105.30517,2.5804912050027187,0.008156606851549755,0.004324445870324093,10.999372878103456,HIGH CONFIDENCE,Very high humidity
Kerala,7,2026-09-03,10.5,76.25,0.0,8.664666666666667,-100.0,22.112122,97.0,1011.75977,1.0002998,135.82314,2.5804912050027187,0.008156606851549755,0.004324445870324093,10.656661281353733,HIGH CONFIDENCE,Very high humidity
Kerala,8,2026-09-04,10.5,76.25,0.0,8.664666666666667,-100.0,22.27304,96.4,1011.00366,0.99988073,126.02993,2.5804912050027187,0.008156606851549755,0.004324445870324093,10.506522024041912,HIGH CONFIDENCE,Very high humidity
Kerala,9,2026-09-05,10.5,76.25,0.0,8.664666666666667,-100.0,22.483795,96.4,1010.2361,0.80345243,111.78744,2.5804912050027187,0.008156606851549755,0.004324445870324093,10.441045925944051,HIGH CONFIDENCE,Very high humidity
Kerala,10,2026-09-06,10.5,76.25,0.75,8.664666666666667,-91.34415634377164,23.169983,97.6,1010.697,0.8219212,116.911606,2.5804912050027187,0.008156606851549755,0.006305623114473466,11.343796825523981,HIGH CONFIDENCE,Very high humidity
Madhya Pradesh,1,2026-08-28,23.5,78.0,0.1875,11.228709677419356,-98.33017323106094,22.350006,92.7,1005.54974,2.9035418,242.68991,27.551712599782494,0.25956135580931666,0.06016897435006005,22.988466093812654,HIGH CONFIDENCE,Frequent historical forecast busts | Very high humidity
Madhya Pradesh,2,2026-08-29,23.5,78.0,0.0,11.228709677419356,-100.0,22.050018,89.2,1005.5726,4.61083,254.81851,27.551712599782494,0.25956135580931666,0.05652570380208933,22.43461216704904,HIGH CONFIDENCE,Frequent historical forecast busts
Madhya Pradesh,3,2026-08-30,23.5,78.0,0.0,11.228709677419356,-100.0,22.41455,84.1,1005.43945,4.9879274,256.36157,27.551712599782494,0.25956135580931666,0.05652570380208933,21.285311774331916,HIGH CONFIDENCE,Frequent historical forecast busts
Madhya Pradesh,4,2026-08-31,23.5,78.0,0.3125,11.228709677419356,-97.21695538510156,22.448853,87.6,1005.80804,6.0638466,257.64056,27.551712599782494,0.25956135580931666,0.06016897435006005,22.835046654450032,HIGH CONFIDENCE,Frequent historical forecast busts
Madhya Pradesh,5,2026-09-01,23.5,78.0,0.0,6.248,-100.0,22.211884,88.6,1005.2123,4.2643805,262.46075,27.551712599782494,0.25956135580931666,0.05344873652773713,22.04605084921958,HIGH CONFIDENCE,Frequent historical forecast busts
Madhya Pradesh,6,2026-09-02,23.5,78.0,0.0,6.248,-100.0,22.411346,87.5,1006.029,3.1534562,256.62848,27.551712599782494,0.25956135580931666,0.05344873652773713,21.400743211468477,HIGH CONFIDENCE,Frequent historical forecast busts
Madhya Pradesh,7,2026-09-03,23.5,78.0,0.6875,6.248,-88.99647887323944,22.212128,93.4,1005.5477,3.256722,267.22964,27.551712599782494,0.25956135580931666,0.05674562833761063,23.674399578816917,HIGH CONFIDENCE,Frequent historical forecast busts | Very high humidity
Madhya Pradesh,8,2026-09-04,23.5,78.0,1.0,6.248,-83.99487836107554,22.373016,94.9,1005.0397,2.6638927,285.94617,27.551712599782494,0.25956135580931666,0.056379059765114356,24.12456304437482,HIGH CONFIDENCE,Frequent historical forecast busts | Very high humidity
Madhya Pradesh,9,2026-09-05,23.5,78.0,6.3125,6.248,1.0323303457106239,23.083801,97.4,1003.8921,3.4478257,308.61615,27.551712599782494,0.25956135580931666,0.28865370739762586,39.18826559064633,MEDIUM CONFIDENCE,Elevated ML bust risk | Frequent historical forecast busts | Very high humidity
Madhya Pradesh,10,2026-09-06,23.5,78.0,0.0,6.248,-100.0,23.369965,94.2,1003.22296,0.89941895,123.16388,27.551712599782494,0.25956135580931666,0.05344873652773713,22.32439678706022,HIGH CONFIDENCE,Frequent historical forecast busts | Very high humidity
Maharashtra,1,2026-08-28,19.75,75.75,0.0,8.886129032258065,-100.0,22.950012,80.2,1008.22375,4.459903,269.97223,30.048766305057093,0.30958854449882184,0.060612288392717976,21.59025148392132,HIGH CONFIDENCE,Frequent historical forecast busts
Maharashtra,2,2026-08-29,19.75,75.75,0.0,8.886129032258065,-100.0,22.75,81.7,1008.28656,3.3316178,258.09158,30.048766305057093,0.30958854449882184,0.060612288392717976,21.58915606230906,HIGH CONFIDENCE,Frequent historical forecast busts
Maharashtra,3,2026-08-30,19.75,75.75,0.0625,8.886129032258065,-99.29665662322576,22.71457,82.8,1008.3714,4.272354,284.97375,30.048766305057093,0.30958854449882184,0.060612288392717976,22.21988306352268,HIGH CONFIDENCE,Frequent historical forecast busts
Maharashtra,4,2026-08-31,19.75,75.75,0.0,8.886129032258065,-100.0,22.348846,83.9,1008.85205,1.770303,250.94608,30.048766305057093,0.30958854449882184,0.060612288392717976,21.61871889509669,HIGH CONFIDENCE,Frequent historical forecast busts
Maharashtra,5,2026-09-01,19.75,75.75,0.0,6.177666666666666,-100.0,22.511871,81.0,1007.77826,3.0733314,254.92139,30.048766305057093,0.30958854449882184,0.04410108941108922,20.667613402498837,HIGH CONFIDENCE,Frequent historical forecast busts
Maharashtra,6,2026-09-02,19.75,75.75,0.0,6.177666666666666,-100.0,23.011322,80.5,1008.681,2.5395584,258.4315,30.048766305057093,0.30958854449882184,0.04410108941108922,20.364689186705228,HIGH CONFIDENCE,Frequent historical forecast busts
Maharashtra,7,2026-09-03,19.75,75.75,0.0,6.177666666666666,-100.0,22.712128,84.4,1007.94775,2.2337928,271.60568,30.048766305057093,0.30958854449882184,0.04410108941108922,21.2377674062978,HIGH CONFIDENCE,Frequent historical forecast busts
Maharashtra,8,2026-09-04,19.75,75.75,0.0,6.177666666666666,-100.0,23.073029,78.8,1007.4037,4.2692904,280.9623,30.048766305057093,0.30958854449882184,0.04410108941108922,20.516267523659344,HIGH CONFIDENCE,Frequent historical forecast busts
Maharashtra,9,2026-09-05,19.75,75.75,0.0625,6.177666666666666,-98.98829115631577,23.38379,79.5,1006.3621,6.1347756,279.87195,30.048766305057093,0.30958854449882184,0.04410108941108922,21.37114563178864,HIGH CONFIDENCE,Frequent historical forecast busts
Maharashtra,10,2026-09-06,19.75,75.75,7.375,6.177666666666666,19.3816435547402,21.569977,96.0,1006.645,4.6091475,250.58636,30.048766305057093,0.30958854449882184,0.32814873414418994,43.141409005113346,MEDIUM CONFIDENCE,Elevated ML bust risk | Frequent historical forecast busts | Very high humidity
Manipur,1,2026-08-28,24.75,94.0,5.375,6.411612903225807,-16.16773998792514,21.75,99.0,1005.1258,0.55355066,257.25043,0.9556966043111527,0.0005623242736644799,0.010358858387945324,15.492453282633601,HIGH CONFIDENCE,Very high humidity
Manipur,2,2026-08-29,24.75,94.0,0.4375,6.411612903225807,-93.17644395250554,20.75,97.9,1006.3886,0.5861812,69.787544,0.9556966043111527,0.0005623242736644799,0.004816647110096201,10.565413733266697,HIGH CONFIDENCE,Very high humidity
Manipur,3,2026-08-30,24.75,94.0,0.0,6.411612903225807,-100.0,20.91455,97.9,1005.7074,0.46280885,101.9873,0.9556966043111527,0.0005623242736644799,0.0030051091078977534,10.05830149154802,HIGH CONFIDENCE,Very high humidity
Manipur,4,2026-08-31,24.75,94.0,4.375,6.411612903225807,-31.764439525055348,21.548859,98.0,1005.4561,0.9992481,99.093636,0.9556966043111527,0.0005623242736644799,0.005763053980108399,14.307697111877507,HIGH CONFIDENCE,Very high humidity
Manipur,5,2026-09-01,24.75,94.0,0.0625,4.307333333333333,-98.54898622504257,20.611877,96.5,1007.87024,1.075332,78.16791,0.9556966043111527,0.0005623242736644799,0.0025870542376038364,9.974260707786112,HIGH CONFIDENCE,Very high humidity
Manipur,6,2026-09-02,24.75,94.0,0.6875,4.307333333333333,-84.0388484754682,19.711334,96.2,1009.24896,0.62390333,62.227234,0.9556966043111527,0.0005623242736644799,0.00463977904526419,10.615969449012768,HIGH CONFIDENCE,Very high humidity
Manipur,7,2026-09-03,24.75,94.0,0.0625,4.307333333333333,-98.54898622504257,19.212128,97.6,1009.40375,0.9346381,48.230736,0.9556966043111527,0.0005623242736644799,0.0025870542376038364,10.202362165255277,HIGH CONFIDENCE,Very high humidity
Manipur,8,2026-09-04,24.75,94.0,0.0625,4.307333333333333,-98.54898622504257,19.173035,96.7,1010.6397,0.7738967,40.1124,0.9556966043111527,0.0005623242736644799,0.0025870542376038364,9.923780882200031,HIGH CONFIDENCE,Very high humidity
Manipur,9,2026-09-05,24.75,94.0,0.0,4.307333333333333,-100.0,20.083801,97.9,1010.95416,0.23394725,270.43768,0.9556966043111527,0.0005623242736644799,0.0025870542376038364,9.965292097691664,HIGH CONFIDENCE,Very high humidity
Manipur,10,2026-09-06,24.75,94.0,0.0,4.307333333333333,-100.0,19.369965,97.9,1011.135,0.53613806,37.034267,0.9556966043111527,0.0005623242736644799,0.0025870542376038364,10.066022369934464,HIGH CONFIDENCE,Very high humidity
Meghalaya,1,2026-08-28,25.5,91.5,1.0625,46.759354838709676,-97.72772741697366,19.149994,98.8,1006.5717,1.3027803,178.23624,2.41540021720061,0.017543859649122806,0.030502017057676068,12.444400819213545,HIGH CONFIDENCE,Very high humidity
Meghalaya,2,2026-08-29,25.5,91.5,0.6875,46.759354838709676,-98.52970597568884,18.25,98.1,1007.6526,0.46041468,92.17494,2.41540021720061,0.017543859649122806,0.030502017057676068,11.936265773821072,HIGH CONFIDENCE,Very high humidity
Meghalaya,3,2026-08-30,25.5,91.5,0.125,46.759354838709676,-99.73267381376161,18.014557,94.4,1006.9914,0.6572984,132.74387,2.41540021720061,0.017543859649122806,0.027068595952338483,10.86103818440451,HIGH CONFIDENCE,Very high humidity
Meghalaya,4,2026-08-31,25.5,91.5,11.625,46.759354838709676,-75.13866467982946,18.848846,98.3,1005.5201,1.1665063,43.076168,2.41540021720061,0.017543859649122806,0.029450814443932192,13.706333892217312,HIGH CONFIDENCE,Very high humidity
Meghalaya,5,2026-09-01,25.5,91.5,4.4375,27.451,-83.8348329751193,17.111877,95.1,1008.14624,3.371196,60.100178,2.41540021720061,0.017543859649122806,0.029948385073080973,13.078212388234553,HIGH CONFIDENCE,Very high humidity
Meghalaya,6,2026-09-02,25.5,91.5,0.875,27.451,-96.81250227678409,17.31134,92.6,1009.377,1.9921244,90.55458,2.41540021720061,0.017543859649122806,0.030344177596556984,11.17458485901036,HIGH CONFIDENCE,Very high humidity
Meghalaya,7,2026-09-03,25.5,91.5,2.375,27.451,-91.3482204655568,17.812103,98.5,1009.6917,1.1238959,118.56559,2.41540021720061,0.017543859649122806,0.0300171069266095,12.698574347098779,HIGH CONFIDENCE,Very high humidity
Meghalaya,8,2026-09-04,25.5,91.5,0.125,27.451,-99.54464318239773,16.77304,99.0,1011.46765,1.5238377,155.63676,2.41540021720061,0.017543859649122806,0.02767099040934805,12.33582200762081,HIGH CONFIDENCE,Very high humidity
Meghalaya,9,2026-09-05,25.5,91.5,0.0625,27.451,-99.77232159119886,15.883789,97.4,1012.5481,1.5577655,152.21918,2.41540021720061,0.017543859649122806,0.0170255473121311,11.506669183808475,HIGH CONFIDENCE,Very high humidity
Meghalaya,10,2026-09-06,25.5,91.5,0.4375,27.451,-98.40625113839204,17.269989,96.2,1012.52295,1.6825614,178.53857,2.41540021720061,0.017543859649122806,0.030921592699518885,11.891977915227608,HIGH CONFIDENCE,Very high humidity
Mizoram,1,2026-08-28,23.25,93.0,2.3125,10.290322580645162,-77.52742946708464,21.25,99.9,1005.7877,0.45392033,185.04317,1.693130155057064,0.0027548209366391185,0.006436550878006387,12.313954424570841,HIGH CONFIDENCE,Very high humidity
Mizoram,2,2026-08-29,23.25,93.0,0.75,10.290322580645162,-92.7115987460815,20.450012,98.3,1005.8505,0.72057664,80.209854,1.693130155057064,0.0027548209366391185,0.006849087726639646,11.096722956911375,HIGH CONFIDENCE,Very high humidity
Mizoram,3,2026-08-30,23.25,93.0,3.9375,10.290322580645162,-61.7358934169279,21.21457,99.8,1005.2114,0.6395395,70.46252,1.693130155057064,0.0027548209366391185,0.011387079989807576,13.508372764319098,HIGH CONFIDENCE,Very high humidity
Mizoram,4,2026-08-31,23.25,93.0,2.4375,10.290322580645162,-76.3126959247649,20.848846,99.3,1003.56006,1.0671715,64.93694,1.693130155057064,0.0027548209366391185,0.006505961977198344,12.444957896345727,HIGH CONFIDENCE,Very high humidity
Mizoram,5,2026-09-01,23.25,93.0,0.0625,9.883333333333333,-99.36762225969645,21.111877,95.1,1005.37225,1.2076031,80.92409,1.693130155057064,0.0027548209366391185,0.003692878061166848,9.928242812852087,HIGH CONFIDENCE,Very high humidity
Mizoram,6,2026-09-02,23.25,93.0,0.0625,9.883333333333333,-99.36762225969645,19.511322,97.4,1007.669,1.1208992,82.78805,1.693130155057064,0.0027548209366391185,0.003692878061166848,10.474343036289039,HIGH CONFIDENCE,Very high humidity
Mizoram,7,2026-09-03,23.25,93.0,1.6875,9.883333333333333,-82.92580101180438,19.712128,99.0,1008.24774,0.8198601,94.71606,1.693130155057064,0.0027548209366391185,0.006430990966187729,11.87892634031877,HIGH CONFIDENCE,Very high humidity
Mizoram,8,2026-09-04,23.25,93.0,0.75,9.883333333333333,-92.4114671163575,19.673035,99.2,1010.3357,0.3904802,95.60495,1.693130155057064,0.0027548209366391185,0.0067900106825211845,11.22588649769008,HIGH CONFIDENCE,Very high humidity
Mizoram,9,2026-09-05,23.25,93.0,0.0,9.883333333333333,-100.0,18.88379,99.6,1011.3081,0.76941586,84.64647,1.693130155057064,0.0027548209366391185,0.003692878061166848,10.868895974856418,HIGH CONFIDENCE,Very high humidity
Mizoram,10,2026-09-06,23.25,93.0,0.3125,9.883333333333333,-96.83811129848229,20.169983,99.1,1011.327,0.63396347,104.80662,1.693130155057064,0.0027548209366391185,0.006585283733506641,11.005865719163547,HIGH CONFIDENCE,Very high humidity
Nagaland,1,2026-08-28,26.25,94.5,7.3125,11.56258064516129,-36.75719785738199,21.050018,98.9,1005.1758,1.0289649,138.62738,2.045200326969416,0.0027803521779425394,0.010321624007116833,15.038087740486839,HIGH CONFIDENCE,Very high humidity
Nagaland,2,2026-08-29,26.25,94.5,1.4375,11.56258064516129,-87.5676542796563,20.75,97.8,1006.10455,0.86833596,120.25214,2.045200326969416,0.0027803521779425394,0.005840524381680706,11.412576005876844,HIGH CONFIDENCE,Very high humidity
Nagaland,3,2026-08-30,26.25,94.5,4.5,11.56258064516129,-61.08135252761968,20.814545,98.9,1005.27545,1.2618974,127.38153,2.045200326969416,0.0027803521779425394,0.007520519028921951,13.5111600092951,HIGH CONFIDENCE,Very high humidity
Nagaland,4,2026-08-31,26.25,94.5,18.375,11.56258064516129,58.91781051221962,20.448853,99.7,1005.408,1.0113314,108.92046,2.045200326969416,0.0027803521779425394,0.023541829281381522,21.631626160041108,HIGH CONFIDENCE,Rainfall forecast well above normal | Very high humidity
Nagaland,5,2026-09-01,26.25,94.5,0.375,8.205666666666668,-95.42998740707641,19.911865,90.3,1008.0683,1.4081571,98.55638,2.045200326969416,0.0027803521779425394,0.005574479321427735,9.215599267417668,HIGH CONFIDENCE,Very high humidity
Nagaland,6,2026-09-02,26.25,94.5,0.125,8.205666666666668,-98.47666246902547,19.611328,85.8,1008.325,1.5794187,123.82874,2.045200326969416,0.0027803521779425394,0.005266603436604545,7.954323794732371,HIGH CONFIDENCE,Weather conditions relatively stable
Nagaland,7,2026-09-03,26.25,94.5,5.6875,8.205666666666668,-30.688142340658903,18.612122,97.5,1008.8758,1.5236155,129.41566,2.045200326969416,0.0027803521779425394,0.010025866409269163,15.079408029268413,HIGH CONFIDENCE,Very high humidity
Nagaland,8,2026-09-04,26.25,94.5,3.5,8.205666666666668,-57.346549132713164,19.173035,98.3,1010.2517,1.2866001,131.83447,2.045200326969416,0.0027803521779425394,0.00994730534128825,13.613092447296667,HIGH CONFIDENCE,Very high humidity
Nagaland,9,2026-09-05,26.25,94.5,1.5,8.205666666666668,-81.71994962830564,19.483795,98.2,1010.6181,1.1429403,137.91338,2.045200326969416,0.0027803521779425394,0.005850429650030899,11.927945636405132,HIGH CONFIDENCE,Very high humidity
Nagaland,10,2026-09-06,26.25,94.5,1.0,8.205666666666668,-87.81329975220376,19.769989,98.2,1010.705,1.1856687,141.8194,2.045200326969416,0.0027803521779425394,0.005743044135915227,11.575797191271821,HIGH CONFIDENCE,Very high humidity
Odisha,1,2026-08-28,20.5,84.5,0.375,11.695483870967742,-96.79363415710503,23.350006,95.4,1003.6658,1.8846278,293.37885,16.919957115230822,0.24591057797164667,0.05375685468585625,19.652518636044835,HIGH CONFIDENCE,Frequent historical forecast busts | Very high humidity
Odisha,2,2026-08-29,20.5,84.5,0.0625,11.695483870967742,-99.46560569285083,23.25,92.9,1003.6345,1.680674,286.6846,16.919957115230822,0.24591057797164667,0.046645567200333464,18.510982046491335,HIGH CONFIDENCE,Frequent historical forecast busts | Very high humidity
Odisha,3,2026-08-30,20.5,84.5,3.875,11.695483870967742,-66.86755295675198,23.114563,97.3,1003.8234,1.855898,298.09045,16.919957115230822,0.24591057797164667,0.06401973970588394,22.366381186359867,HIGH CONFIDENCE,Frequent historical forecast busts | Very high humidity
Odisha,4,2026-08-31,20.5,84.5,0.0625,11.695483870967742,-99.46560569285083,23.148865,91.2,1003.88806,3.0206735,300.47717,16.919957115230822,0.24591057797164667,0.046645567200333464,18.532647356978487,HIGH CONFIDENCE,Frequent historical forecast busts | Very high humidity
Odisha,5,2026-09-01,20.5,84.5,1.8125,8.300333333333333,-78.16352756917394,21.911865,95.9,1003.7562,2.6983943,288.59583,16.919957115230822,0.24591057797164667,0.04512443722331637,20.805793555626998,HIGH CONFIDENCE,Frequent historical forecast busts | Very high humidity
Odisha,6,2026-09-02,20.5,84.5,8.0625,8.300333333333333,-2.865346773221951,22.111328,97.4,1003.753,2.2296264,284.56543,16.919957115230822,0.24591057797164667,0.2820355918507961,34.981110290791676,MEDIUM CONFIDENCE,Elevated ML bust risk | Frequent historical forecast busts | Very high humidity
Odisha,7,2026-09-03,20.5,84.5,0.4375,8.300333333333333,-94.72912734428336,21.812103,93.3,1003.59576,2.4342763,258.20944,16.919957115230822,0.24591057797164667,0.04674573191074512,19.146978440737765,HIGH CONFIDENCE,Frequent historical forecast busts | Very high humidity
Odisha,8,2026-09-04,20.5,84.5,2.0,8.300333333333333,-75.90458214529536,22.073029,96.8,1004.1157,1.3678507,189.73903,16.919957115230822,0.24591057797164667,0.045895380665180334,20.75252058537687,HIGH CONFIDENCE,Frequent historical forecast busts | Very high humidity
Odisha,9,2026-09-05,20.5,84.5,0.0,8.300333333333333,-100.0,22.183807,91.6,1005.96814,0.8312305,198.51361,16.919957115230822,0.24591057797164667,0.03925835875049335,17.574524793794794,HIGH CONFIDENCE,Frequent historical forecast busts | Very high humidity
Odisha,10,2026-09-06,20.5,84.5,0.0,8.300333333333333,-100.0,22.769989,91.1,1007.60297,0.9901127,209.46898,16.919957115230822,0.24591057797164667,0.03925835875049335,17.502485665513618,HIGH CONFIDENCE,Frequent historical forecast busts | Very high humidity
Punjab,1,2026-08-28,31.0,75.25,0.0,5.432903225806452,-100.0,28.149994,63.6,999.17377,2.7627072,144.60728,1.3024239025808797,0.0061795710650672485,0.005848248061784944,2.529833362050667,HIGH CONFIDENCE,Weather conditions relatively stable
Punjab,2,2026-08-29,31.0,75.25,0.0,5.432903225806452,-100.0,29.350006,42.7,998.44653,3.0174885,243.47717,1.3024239025808797,0.0061795710650672485,0.005848248061784944,1.714760799505129,HIGH CONFIDENCE,Weather conditions relatively stable
Punjab,3,2026-08-30,31.0,75.25,0.0,5.432903225806452,-100.0,29.114563,40.0,998.30743,2.5060906,208.7991,1.3024239025808797,0.0061795710650672485,0.005848248061784944,1.5442948682087805,HIGH CONFIDENCE,Weather conditions relatively stable
Punjab,4,2026-08-31,31.0,75.25,0.0,5.432903225806452,-100.0,30.448853,37.7,998.71204,2.3333242,188.46088,1.3024239025808797,0.0061795710650672485,0.005848248061784944,1.486706071146145,HIGH CONFIDENCE,Weather conditions relatively stable
Punjab,5,2026-09-01,31.0,75.25,0.875,3.4073333333333333,-74.32009391508511,26.011871,71.7,999.05225,3.4835393,182.7563,1.3024239025808797,0.0061795710650672485,0.01063582118514131,6.31016507570721,HIGH CONFIDENCE,Weather conditions relatively stable
Punjab,6,2026-09-02,31.0,75.25,0.0,3.4073333333333333,-100.0,24.011322,94.4,1003.637,5.013536,114.50254,1.3024239025808797,0.0061795710650672485,0.005843910406165651,10.9799367261064,HIGH CONFIDENCE,Very high humidity
Punjab,7,2026-09-03,31.0,75.25,11.4375,3.4073333333333333,235.6730581099589,23.91211,96.2,1004.5798,5.7772937,30.211363,1.3024239025808797,0.0061795710650672485,0.12596999209568882,33.79027557325033,MEDIUM CONFIDENCE,Rainfall forecast well above normal | Very high humidity
Punjab,8,2026-09-04,31.0,75.25,2.6875,3.4073333333333333,-21.126002739189982,25.073029,88.6,1003.0597,2.6243978,57.712677,1.3024239025808797,0.0061795710650672485,0.02342155667832042,13.501856911447824,HIGH CONFIDENCE,Weather conditions relatively stable
Punjab,9,2026-09-05,31.0,75.25,0.0,3.4073333333333333,-100.0,25.183807,91.5,1003.8021,3.7568877,140.96518,1.3024239025808797,0.0061795710650672485,0.005843910406165651,9.836054302467103,HIGH CONFIDENCE,Very high humidity
Punjab,10,2026-09-06,31.0,75.25,0.0,3.4073333333333333,-100.0,24.769989,89.9,1004.113,2.5796652,130.11134,1.3024239025808797,0.0061795710650672485,0.005843910406165651,9.043646871758694,HIGH CONFIDENCE,Weather conditions relatively stable
Rajasthan,1,2026-08-28,27.0,74.25,0.0,4.940967741935484,-100.0,26.850006,63.7,1002.6577,6.7215185,231.63148,15.533199285350781,0.1906579425663395,0.0406432863551842,11.625864099538559,HIGH CONFIDENCE,Weather conditions relatively stable
Rajasthan,2,2026-08-29,27.0,74.25,0.0,4.940967741935484,-100.0,26.350006,70.3,1002.8066,7.329202,231.55055,15.533199285350781,0.1906579425663395,0.0406432863551842,13.478426191783182,HIGH CONFIDENCE,Weather conditions relatively stable
Rajasthan,3,2026-08-30,27.0,74.25,0.0,4.940967741935484,-100.0,25.814545,77.3,1002.2034,7.597286,227.56676,15.533199285350781,0.1906579425663395,0.0406432863551842,15.317787159061663,HIGH CONFIDENCE,Weather conditions relatively stable
Rajasthan,4,2026-08-31,27.0,74.25,0.0,4.940967741935484,-100.0,25.24887,78.6,1002.48804,7.1545067,229.16797,15.533199285350781,0.1906579425663395,0.0406432863551842,15.49519311991953,HIGH CONFIDENCE,Weather conditions relatively stable
Rajasthan,5,2026-09-01,27.0,74.25,0.0,2.2936666666666667,-100.0,25.411865,74.5,1001.9363,6.4713902,231.82764,15.533199285350781,0.1906579425663395,0.03134815434092336,13.870682794304678,HIGH CONFIDENCE,Weather conditions relatively stable
Rajasthan,6,2026-09-02,27.0,74.25,0.0,2.2936666666666667,-100.0,24.911346,73.5,1004.03296,4.014657,224.38124,15.533199285350781,0.1906579425663395,0.03134815434092336,12.801771651657411,HIGH CONFIDENCE,Weather conditions relatively stable
Rajasthan,7,2026-09-03,27.0,74.25,0.0,2.2936666666666667,-100.0,25.612122,73.3,1003.9158,4.1373544,225.93529,15.533199285350781,0.1906579425663395,0.03134815434092336,12.792671326251813,HIGH CONFIDENCE,Weather conditions relatively stable
Rajasthan,8,2026-09-04,27.0,74.25,0.1875,2.2936666666666667,-91.82531608777794,27.373016,65.4,1003.66766,3.7858372,240.08353,15.533199285350781,0.1906579425663395,0.03589165521640349,11.261754840324535,HIGH CONFIDENCE,Weather conditions relatively stable
Rajasthan,9,2026-09-05,27.0,74.25,0.5625,2.2936666666666667,-75.47594826333382,27.183807,71.0,1004.1161,1.8753922,185.01501,15.533199285350781,0.1906579425663395,0.038951256290744904,12.906356179945899,HIGH CONFIDENCE,Weather conditions relatively stable
Rajasthan,10,2026-09-06,27.0,74.25,3.0,2.2936666666666667,30.794942595552964,26.869965,69.2,1003.89294,1.7653189,209.79143,15.533199285350781,0.1906579425663395,0.3321072445924546,29.079614833693384,HIGH CONFIDENCE,Elevated ML bust risk
Sikkim,1,2026-08-28,27.5,88.5,0.375,16.570967741935483,-97.73700603465058,15.550018,89.0,1008.74774,0.94153255,347.1184,6.19020548782261,0.08796801163213377,0.04888533651328376,12.505116701762667,HIGH CONFIDENCE,Weather conditions relatively stable
Sikkim,2,2026-08-29,27.5,88.5,9.1875,16.570967741935483,-44.556647848939065,15.950012,96.2,1008.4586,0.30665213,319.3124,6.19020548782261,0.08796801163213377,0.2068159734351559,23.75429740826311,HIGH CONFIDENCE,Elevated ML bust risk | Very high humidity
