latitude,longitude,valid_time,lead_day,u10,v10,wind_speed,wind_direction,temperature_C,r2,pressure_hPa,tp
6.25,81.5,2026-09-05,9,7.4439406,3.4382129,8.199607,245.20871,26.583801,84.2,1009.33813,0.6875
6.25,81.75,2026-09-05,9,8.3339405,4.478213,9.460917,241.74881,27.183807,84.8,1009.27014,2.0625
6.25,82.0,2026-09-05,9,7.4839406,5.008213,9.005085,236.20978,27.38379,85.5,1009.2981,1.5
6.25,82.25,2026-09-05,9,6.9439406,5.588213,8.913273,231.17426,27.483795,84.3,1009.4141,2.875
6.25,82.5,2026-09-05,9,7.1039405,5.818213,9.18246,230.68213,27.38379,83.5,1009.44214,2.0625
6.25,82.75,2026-09-05,9,6.9139404,5.758213,8.997755,230.21109,27.483795,84.1,1009.42017,0.25
6.25,83.0,2026-09-05,9,6.4839406,5.728213,8.651815,228.54115,27.583801,84.8,1009.44415,0.0625
6.25,83.25,2026-09-05,9,6.15394,6.0582128,8.635561,225.44911,27.583801,84.4,1009.42017,0.0
6.25,83.5,2026-09-05,9,5.8739405,6.228213,8.56118,223.32324,27.583801,83.1,1009.46814,0.0
6.25,83.75,2026-09-05,9,5.9539404,5.838213,8.338713,225.56229,27.583801,82.5,1009.4821,0.0
6.25,84.0,2026-09-05,9,6.0839405,5.288213,8.060987,229.00256,27.683807,82.8,1009.5602,0.0625
6.25,84.25,2026-09-05,9,5.7639403,5.298213,7.829053,227.4108,27.683807,83.7,1009.5421,0.1875
6.25,84.5,2026-09-05,9,4.8939404,6.178213,7.8816857,218.38377,27.783783,82.7,1009.6361,0.125
6.25,84.75,2026-09-05,9,4.7239404,6.3082128,7.8809366,216.82791,27.783783,80.9,1009.67017,0.0625
6.25,85.0,2026-09-05,9,4.9639406,5.958213,7.755063,219.79855,27.88379,79.3,1009.6661,0.0
6.25,85.25,2026-09-05,9,5.2439404,5.508213,7.6052165,223.59204,27.88379,78.5,1009.6981,0.0
6.25,85.5,2026-09-05,9,5.3339405,5.0782127,7.3647246,226.40694,27.88379,78.7,1009.75214,0.0
6.25,85.75,2026-09-05,9,5.0439405,5.0982127,7.171688,224.69342,27.88379,79.7,1009.7821,0.0625
6.25,86.0,2026-09-05,9,4.4139404,5.498213,7.05076,218.75735,27.783783,80.5,1009.8621,0.0625
6.25,86.25,2026-09-05,9,4.4939404,5.488213,7.093376,219.31183,27.88379,78.9,1009.9481,0.0
6.25,86.5,2026-09-05,9,4.6739407,5.128213,6.9386086,222.34659,27.88379,78.0,1010.01013,0.0625
6.25,86.75,2026-09-05,9,4.6239405,4.9082127,6.7432466,223.29182,27.983795,77.7,1010.0221,0.0
6.25,87.0,2026-09-05,9,4.2239404,4.8282127,6.415085,221.18092,27.88379,77.8,1010.1361,0.0
6.25,87.25,2026-09-05,9,4.1139402,4.488213,6.0883956,222.50868,27.88379,77.7,1010.20013,0.0
6.25,87.5,2026-09-05,9,4.2639403,3.928213,5.79759,227.34677,27.88379,77.0,1010.19415,0.0
6.25,87.75,2026-09-05,9,4.2539406,3.4682128,5.48858,230.80984,27.983795,76.3,1010.19415,0.0625
6.25,88.0,2026-09-05,9,4.2239404,3.108213,5.244298,233.65228,27.983795,77.4,1010.1381,0.0625
6.25,88.25,2026-09-05,9,3.9739404,2.9882128,4.972084,233.0586,27.983795,78.3,1010.1202,0.0625
6.25,88.5,2026-09-05,9,4.1439404,3.078213,5.162135,233.3942,27.983795,77.3,1010.1281,0.0
6.25,88.75,2026-09-05,9,4.3039403,2.928213,5.205606,235.77036,28.083801,76.7,1010.2381,0.0
6.25,89.0,2026-09-05,9,4.5639405,2.5382128,5.2222676,240.91962,28.083801,76.6,1010.2241,0.125
6.25,89.25,2026-09-05,9,4.9339404,1.8982129,5.2864904,248.957,28.083801,77.0,1010.15607,0.3125
6.25,89.5,2026-09-05,9,4.9439406,1.3882129,5.135142,254.31575,28.083801,77.4,1010.1881,0.4375
6.25,89.75,2026-09-05,9,4.65394,1.6582129,4.9405293,250.38887,28.183807,77.1,1010.2502,0.6875
6.25,90.0,2026-09-05,9,2.9339404,2.4782128,3.8405137,229.81322,27.683807,78.5,1010.26416,1.4375
6.25,90.25,2026-09-05,9,2.4739404,2.9882128,3.8794067,219.62135,28.183807,75.6,1010.3261,0.75
6.25,90.5,2026-09-05,9,3.3439405,2.638213,4.259355,231.72823,28.283783,75.4,1010.39014,0.3125
6.25,90.75,2026-09-05,9,3.3339405,2.608213,4.2329583,231.96318,28.283783,75.8,1010.4121,0.3125
6.25,91.0,2026-09-05,9,2.7739403,2.908213,4.0190105,223.64633,27.983795,77.6,1010.47015,0.375
6.25,91.25,2026-09-05,9,2.5539405,2.548213,3.6077697,225.06432,28.083801,77.4,1010.5081,0.3125
6.25,91.5,2026-09-05,9,3.0339403,1.5582129,3.4106922,242.81525,27.88379,77.9,1010.5502,0.75
6.25,91.75,2026-09-05,9,3.1439404,0.7282129,3.2271745,256.9589,28.083801,77.2,1010.52814,0.625
6.25,92.0,2026-09-05,9,2.8139405,0.7782129,2.9195678,254.5409,27.583801,78.7,1010.5941,0.8125
6.25,92.25,2026-09-05,9,3.0139403,0.9782129,3.1687121,252.01851,27.583801,78.8,1010.65607,0.4375
6.25,92.5,2026-09-05,9,3.1739404,1.4082129,3.4723134,246.07413,27.983795,75.8,1010.5701,0.0
6.25,92.75,2026-09-05,9,3.0139403,1.2582129,3.2660275,247.34122,27.983795,75.8,1010.6301,0.0
6.25,93.0,2026-09-05,9,3.2639403,0.8982129,3.385276,254.6135,27.983795,76.1,1010.71014,0.0
6.25,93.25,2026-09-05,9,3.5939405,0.7982129,3.681515,257.4779,28.083801,76.1,1010.71014,0.0625
6.25,93.5,2026-09-05,9,3.4939404,0.7782129,3.579558,257.44336,28.083801,76.2,1010.75214,0.0625
6.25,93.75,2026-09-05,9,3.6139405,0.2882129,3.6254148,265.4403,28.183807,76.3,1010.68414,0.125
6.25,94.0,2026-09-05,9,3.8739405,-0.1517871,3.8769128,272.2438,28.083801,77.1,1010.52014,0.1875
6.25,94.25,2026-09-05,9,3.8839405,-0.04178711,3.8841653,270.61642,28.083801,76.9,1010.4881,0.125
6.25,94.5,2026-09-05,9,3.9139404,0.15821289,3.917137,267.6852,28.183807,76.7,1010.5481,0.1875
6.25,94.75,2026-09-05,9,3.4839404,-0.10178711,3.485427,271.6735,28.183807,76.4,1010.58417,0.1875
6.25,95.0,2026-09-05,9,3.4439404,-0.8617871,3.550127,284.0488,28.183807,75.7,1010.5681,0.5
6.25,95.25,2026-09-05,9,3.4039404,-1.2217871,3.6165693,289.74475,28.283783,75.2,1010.7141,0.8125
6.25,95.5,2026-09-05,9,3.6939404,-0.99178714,3.8247664,285.02893,28.183807,75.6,1010.59814,0.5
6.25,95.75,2026-09-05,9,4.1839404,-0.5617871,4.221488,277.6475,28.283783,75.6,1010.58014,0.3125
6.25,96.0,2026-09-05,9,4.6639404,-0.2517871,4.670732,273.09018,28.283783,76.1,1010.5161,0.0625
6.25,96.25,2026-09-05,9,4.8339405,-0.3917871,4.8497915,274.63367,28.38379,76.0,1010.5421,0.0625
6.25,96.5,2026-09-05,9,4.7839403,-0.8517871,4.8591795,280.0958,28.483795,75.4,1010.4402,0.0625
6.25,96.75,2026-09-05,9,5.0039406,-1.0017871,5.1032343,281.32092,28.583801,74.7,1010.3261,0.0
6.25,97.0,2026-09-05,9,4.8339405,-1.391787,5.0303135,286.06216,28.683807,74.2,1010.3201,0.0
6.25,97.25,2026-09-05,9,4.2739406,-1.7117871,4.6039963,291.82697,28.683807,73.6,1010.5481,0.0625
6.25,97.5,2026-09-05,9,4.2539406,-2.121787,4.753734,296.5092,28.783783,73.6,1010.50214,0.0625
6.25,97.75,2026-09-05,9,4.3039403,-2.431787,4.943429,299.46707,28.683807,73.8,1010.39014,0.0625
6.25,98.0,2026-09-05,9,4.4139404,-2.631787,5.1389856,300.80527,28.783783,73.4,1010.40015,0.0625
6.25,98.25,2026-09-05,9,4.8239403,-2.581787,5.471382,298.15582,28.88379,73.3,1010.25415,0.0625
6.25,98.5,2026-09-05,9,4.5739403,-2.671787,5.29711,300.2906,28.88379,73.3,1010.3061,0.0625
6.25,98.75,2026-09-05,9,4.6439404,-2.921787,5.4866223,302.1765,28.88379,73.4,1010.17017,0.0625
6.25,99.0,2026-09-05,9,4.2739406,-2.851787,5.138021,303.7132,28.983795,73.4,1010.2861,0.0625
6.25,99.25,2026-09-05,9,3.9739404,-2.671787,4.7885957,303.914,28.983795,73.5,1010.3441,0.0625
6.25,99.5,2026-09-05,9,3.5439405,-2.2917871,4.220403,302.88983,28.983795,74.1,1010.3702,0.0
6.25,99.75,2026-09-05,9,3.3739405,-2.161787,4.0070934,302.64893,28.88379,73.8,1010.3681,0.0625
6.25,100.0,2026-09-05,9,2.7639403,-2.421787,3.674836,311.2251,28.783783,73.9,1010.3081,0.125
6.5,65.0,2026-09-05,9,0.6239404,0.4482129,0.7682424,234.3081,27.183807,73.4,1010.09607,0.0
6.5,65.25,2026-09-05,9,0.5439404,0.26821288,0.6064729,243.75246,27.183807,73.4,1010.0681,0.0
6.5,65.5,2026-09-05,9,0.39394042,0.21821289,0.4503398,241.0169,27.183807,73.5,1010.0781,0.0
6.5,65.75,2026-09-05,9,0.28394043,0.1782129,0.33523425,237.88591,27.183807,73.5,1010.0821,0.0
6.5,66.0,2026-09-05,9,0.49394044,0.21821289,0.5399945,246.16513,27.183807,73.2,1010.0661,0.0
6.5,66.25,2026-09-05,9,0.82394046,0.13821289,0.8354524,260.4775,27.183807,73.1,1010.06213,0.0
6.5,66.5,2026-09-05,9,0.47394043,-0.09178711,0.48274675,280.96066,27.183807,72.9,1010.1802,0.0
6.5,66.75,2026-09-05,9,0.27394044,-0.3117871,0.4150356,318.69702,27.183807,72.7,1010.2381,0.0
6.5,67.0,2026-09-05,9,0.46394044,-0.4617871,0.65459,314.86673,27.283783,72.3,1010.23016,0.0
6.5,67.25,2026-09-05,9,0.42394042,-0.6017871,0.73612034,324.8365,27.283783,72.1,1010.2861,0.0
6.5,67.5,2026-09-05,9,0.09394043,-0.6617871,0.6684212,351.92087,27.283783,72.5,1010.3761,0.0
6.5,67.75,2026-09-05,9,0.33394042,-0.68178713,0.75917715,333.90433,27.283783,73.0,1010.3621,0.0
6.5,68.0,2026-09-05,9,0.8639404,-0.5117871,1.004151,300.64197,27.283783,73.5,1010.2981,0.0
6.5,68.25,2026-09-05,9,0.78394043,-0.2817871,0.8330466,289.77097,27.283783,74.0,1010.34015,0.0
6.5,68.5,2026-09-05,9,0.72394043,-0.3117871,0.7882264,293.3006,27.283783,73.9,1010.37415,0.0
6.5,68.75,2026-09-05,9,0.89394045,-0.48178712,1.015504,298.32236,27.283783,73.4,1010.3621,0.0
6.5,69.0,2026-09-05,9,1.1639404,-0.7017871,1.3591404,301.0875,27.38379,72.9,1010.31213,0.0
6.5,69.25,2026-09-05,9,1.3039404,-0.8617871,1.56299,303.46112,27.38379,72.9,1010.3081,0.0
6.5,69.5,2026-09-05,9,1.5539404,-0.9217871,1.8067712,300.67615,27.483795,73.3,1010.30414,0.0
6.5,69.75,2026-09-05,9,1.6639404,-1.0717871,1.9792486,302.78662,27.483795,74.0,1010.3321,0.0
6.5,70.0,2026-09-05,9,1.6739404,-1.1017871,2.0039988,303.3529,27.483795,74.7,1010.34015,0.5
6.5,70.25,2026-09-05,9,1.4939405,-1.0917871,1.8503668,306.15973,27.283783,75.2,1010.3781,2.3125
6.5,70.5,2026-09-05,9,1.4339404,-0.8517871,1.6678509,300.7111,27.283783,75.1,1010.41815,0.75
6.5,70.75,2026-09-05,9,1.3239404,-0.9117871,1.6075366,304.55487,27.38379,75.3,1010.4261,0.125
6.5,71.0,2026-09-05,9,1.0639404,-1.7817872,2.0752676,329.15775,27.38379,76.3,1010.43414,0.1875
6.5,71.25,2026-09-05,9,1.3039404,-2.181787,2.5417426,329.13544,27.483795,76.0,1010.37415,0.125
6.5,71.5,2026-09-05,9,1.6039405,-2.2417872,2.7564898,324.41727,27.483795,75.9,1010.3181,0.25
6.5,71.75,2026-09-05,9,1.5839404,-2.341787,2.8271601,325.92633,27.483795,75.9,1010.3021,1.25
6.5,72.0,2026-09-05,9,1.4939405,-2.441787,2.862548,328.54077,27.483795,75.5,1010.35016,1.9375
6.5,72.25,2026-09-05,9,1.5439404,-2.5617871,2.991071,328.92343,27.483795,75.6,1010.3781,0.5
6.5,72.5,2026-09-05,9,1.7239404,-2.381787,2.9402177,324.10294,27.483795,76.6,1010.34607,0.0
6.5,72.75,2026-09-05,9,1.9439404,-2.181787,2.9221737,318.29944,27.38379,77.6,1010.3161,0.0625
6.5,73.0,2026-09-05,9,1.8639405,-2.421787,3.0560312,322.41614,27.38379,77.3,1010.3002,0.125
6.5,73.25,2026-09-05,9,1.9039404,-2.631787,3.2482753,324.11652,27.38379,76.6,1010.3261,0.875
6.5,73.5,2026-09-05,9,2.0439405,-2.4917872,3.2228398,320.63898,27.483795,76.2,1010.39014,1.9375
6.5,73.75,2026-09-05,9,2.4839404,-2.4917872,3.5183752,315.09036,27.38379,76.2,1010.3681,1.25
6.5,74.0,2026-09-05,9,2.8839405,-2.361787,3.7276201,309.31558,27.38379,76.2,1010.3081,0.125
6.5,74.25,2026-09-05,9,3.0039403,-2.2817872,3.772295,307.22025,27.38379,76.2,1010.28815,0.0625
6.5,74.5,2026-09-05,9,3.0239403,-2.331787,3.8185658,307.63614,27.483795,76.4,1010.2981,0.4375
6.5,74.75,2026-09-05,9,3.1339405,-2.431787,3.9667583,307.80975,27.483795,76.9,1010.2681,0.875
6.5,75.0,2026-09-05,9,3.4139404,-2.651787,4.322842,307.83838,27.38379,77.6,1010.24414,0.4375
6.5,75.25,2026-09-05,9,3.5939405,-2.591787,4.431001,305.79742,27.483795,77.5,1010.2461,1.875
6.5,75.5,2026-09-05,9,3.4639404,-2.361787,4.192484,304.287,27.183807,78.4,1010.21606,1.625
6.5,75.75,2026-09-05,9,3.9339404,-2.381787,4.598782,301.19263,27.183807,78.0,1010.2121,1.0625
6.5,76.0,2026-09-05,9,4.4539404,-1.9617871,4.8668466,293.77164,27.183807,78.2,1010.1721,0.6875
6.5,76.25,2026-09-05,9,5.0839405,-1.6617872,5.3486433,288.101,27.083801,78.6,1010.09814,0.1875
6.5,76.5,2026-09-05,9,5.2939405,-1.5317872,5.511096,286.13766,27.083801,79.3,1010.0721,0.0
6.5,76.75,2026-09-05,9,5.3639402,-1.1017871,5.4759283,281.60748,27.083801,80.3,1010.02014,0.0
6.5,77.0,2026-09-05,9,5.5539403,-0.6317871,5.5897593,276.48978,27.083801,81.3,1009.9981,0.0
6.5,77.25,2026-09-05,9,5.9539404,-0.20178711,5.957359,271.9411,27.083801,81.5,1009.95416,0.0
6.5,77.5,2026-09-05,9,6.3239403,0.13821289,6.3254504,268.748,27.083801,81.7,1009.9041,0.0
6.5,77.75,2026-09-05,9,6.4539404,0.50821286,6.473919,265.49756,27.083801,82.2,1009.8861,0.0
6.5,78.0,2026-09-05,9,6.63394,1.0482129,6.7162423,261.02106,27.083801,82.5,1009.84015,0.0
6.5,78.25,2026-09-05,9,6.7239404,1.6582129,6.925391,256.14655,27.083801,82.7,1009.7761,0.0
6.5,78.5,2026-09-05,9,6.7539406,2.128213,7.0813136,252.51001,27.183807,82.8,1009.72815,0.0
6.5,78.75,2026-09-05,9,6.9239407,2.328213,7.304898,251.4145,27.183807,82.8,1009.6181,0.0
6.5,79.0,2026-09-05,9,6.4939404,2.398213,6.9226213,249.7308,27.183807,82.5,1009.6361,0.0
6.5,79.25,2026-09-05,9,6.0439405,2.358213,6.4877105,248.68536,27.283783,81.3,1009.7321,0.0
6.5,79.5,2026-09-05,9,5.6839404,2.2582128,6.116102,248.33221,27.38379,80.9,1009.8081,0.0625
6.5,79.75,2026-09-05,9,5.13394,2.098213,5.5461555,247.77045,27.38379,79.9,1009.89417,1.25
6.5,80.0,2026-09-05,9,2.8639405,0.9682129,3.0231757,251.32114,25.983795,84.8,1010.00214,1.5
6.5,80.25,2026-09-05,9,-0.19605957,-0.5217871,0.55740577,20.593523,23.283783,94.7,1010.52814,0.5
6.5,80.5,2026-09-05,9,1.2339405,-0.9717871,1.570662,308.22214,21.083801,98.2,1011.17017,0.25
6.5,80.75,2026-09-05,9,3.9339404,-1.2217871,4.1193023,287.25354,22.183807,88.6,1010.3821,0.0
6.5,81.0,2026-09-05,9,2.8739405,1.2482129,3.1333,246.52368,23.283783,83.9,1009.7241,0.0
6.5,81.25,2026-09-05,9,3.0339403,2.328213,3.824313,232.49777,23.783783,88.0,1009.5521,0.0
6.5,81.5,2026-09-05,9,2.4039404,1.5382129,2.8539498,237.38599,24.683807,85.6,1009.2961,0.125
6.5,81.75,2026-09-05,9,5.7939405,3.848213,6.955465,236.40872,26.283783,83.4,1009.03015,1.0625
6.5,82.0,2026-09-05,9,7.7739406,6.0782127,9.868071,231.97922,27.183807,85.6,1009.03815,1.25
6.5,82.25,2026-09-05,9,7.2339406,6.338213,9.61784,228.77591,27.38379,86.3,1009.14417,1.3125
6.5,82.5,2026-09-05,9,6.9839406,6.648213,9.642311,226.41078,27.38379,85.0,1009.1881,0.875
6.5,82.75,2026-09-05,9,6.7339406,6.838213,9.597245,224.55983,27.38379,84.9,1009.2321,0.3125
6.5,83.0,2026-09-05,9,6.4739404,6.8282127,9.409378,223.47443,27.38379,85.4,1009.2361,0.1875
6.5,83.25,2026-09-05,9,6.1439404,6.8282127,9.185451,221.98048,27.483795,86.1,1009.2141,0.0625
6.5,83.5,2026-09-05,9,5.6939406,6.998213,9.02197,219.13277,27.483795,85.4,1009.2861,0.125
6.5,83.75,2026-09-05,9,5.4839406,6.768213,8.711045,219.01611,27.483795,83.8,1009.37213,0.1875
6.5,84.0,2026-09-05,9,5.6939406,6.198213,8.416579,222.5719,27.583801,83.0,1009.4721,0.125
6.5,84.25,2026-09-05,9,5.90394,5.3882127,7.993081,227.61496,27.583801,83.3,1009.5242,0.125
6.5,84.5,2026-09-05,9,5.2939405,5.358213,7.532347,224.6543,27.683807,84.1,1009.62213,0.125
6.5,84.75,2026-09-05,9,4.6739407,6.248213,7.802941,216.79813,27.683807,82.9,1009.6802,0.125
6.5,85.0,2026-09-05,9,4.6039405,6.178213,7.7049713,216.6931,27.783783,81.5,1009.6781,0.0625
6.5,85.25,2026-09-05,9,4.8539405,5.8282127,7.5847745,219.78873,27.783783,79.9,1009.6641,0.0
6.5,85.5,2026-09-05,9,5.1439404,5.3882127,7.4493594,223.67139,27.88379,79.3,1009.7061,0.0
6.5,85.75,2026-09-05,9,5.3639402,4.8482127,7.230285,227.89107,27.88379,79.4,1009.7241,0.0
6.5,86.0,2026-09-05,9,5.0239406,4.768213,6.926459,226.49599,27.88379,79.5,1009.8361,0.0
6.5,86.25,2026-09-05,9,4.4339404,5.228213,6.85522,220.3006,27.88379,79.9,1009.9361,0.0625
6.5,86.5,2026-09-05,9,4.3739405,5.278213,6.85499,219.64781,27.88379,79.1,1010.0181,0.0625
6.5,86.75,2026-09-05,9,4.5439405,4.978213,6.740178,222.38876,27.88379,78.2,1009.98413,0.125
6.5,87.0,2026-09-05,9,4.40394,4.778213,6.498154,222.66588,27.88379,78.1,1010.0341,0.0625
6.5,87.25,2026-09-05,9,4.1239405,4.8282127,6.349687,220.50177,27.88379,78.1,1010.14014,0.0625
6.5,87.5,2026-09-05,9,4.1439404,4.738213,6.294673,221.17226,27.88379,78.0,1010.18414,0.0625
6.5,87.75,2026-09-05,9,4.1739407,4.468213,6.114467,223.04979,27.983795,76.9,1010.19214,0.125
6.5,88.0,2026-09-05,9,4.1839404,4.088213,5.849687,225.66301,27.983795,76.5,1010.1381,0.1875
6.5,88.25,2026-09-05,9,4.1939406,3.4882128,5.4549766,230.24881,27.983795,77.3,1010.1321,0.1875
6.5,88.5,2026-09-05,9,4.3039403,3.108213,5.308944,234.164,28.083801,77.6,1010.09015,0.125
6.5,88.75,2026-09-05,9,4.3339405,2.878213,5.20261,236.41147,28.083801,77.0,1010.1781,0.0625
6.5,89.0,2026-09-05,9,4.5739403,2.628213,5.275266,240.11807,28.083801,76.2,1010.21014,0.125
6.5,89.25,2026-09-05,9,4.8739405,2.1982129,5.3467216,245.724,28.183807,75.2,1010.16016,0.25
6.5,89.5,2026-09-05,9,5.0939403,1.5482129,5.32402,253.0943,28.183807,75.2,1010.15814,0.4375
6.5,89.75,2026-09-05,9,5.2739406,1.0782129,5.383028,258.4456,28.183807,76.8,1010.2361,0.6875
6.5,90.0,2026-09-05,9,4.1439404,1.3682129,4.3639717,251.72824,27.683807,79.9,1010.3181,1.5
6.5,90.25,2026-09-05,9,2.8839405,2.6882129,3.9425375,227.01176,27.88379,78.1,1010.3621,1.1875
6.5,90.5,2026-09-05,9,2.9939404,2.638213,3.9904695,228.61401,27.683807,78.0,1010.4921,1.0
6.5,90.75,2026-09-05,9,3.4939404,2.128213,4.091077,238.65378,27.783783,78.0,1010.4961,0.4375
6.5,91.0,2026-09-05,9,3.1539404,1.8082129,3.6355157,240.17355,28.183807,75.6,1010.4641,0.125
6.5,91.25,2026-09-05,9,2.6839404,1.4082129,3.0309403,242.31487,28.183807,74.9,1010.5361,0.0625
6.5,91.5,2026-09-05,9,2.8639405,1.0582129,3.0531902,249.72098,28.183807,74.6,1010.6641,0.0625
6.5,91.75,2026-09-05,9,3.4739404,0.7082129,3.5453954,258.47733,28.183807,75.1,1010.5941,0.25
6.5,92.0,2026-09-05,9,3.5039403,0.9082129,3.6197305,255.46887,27.983795,77.4,1010.5502,0.75
6.5,92.25,2026-09-05,9,3.3739405,1.358213,3.6370616,248.07227,27.583801,79.7,1010.7081,0.6875
6.5,92.5,2026-09-05,9,3.7839403,1.5682129,4.096034,247.48898,27.88379,78.5,1010.6261,0.0625
6.5,92.75,2026-09-05,9,3.2939405,1.7582129,3.7338126,241.90796,27.983795,76.7,1010.64813,0.0
6.5,93.0,2026-09-05,9,3.3839405,1.7782129,3.8227077,242.27872,27.983795,76.6,1010.7081,0.0
6.5,93.25,2026-09-05,9,3.7439404,1.4682128,4.0215344,248.58704,28.083801,76.5,1010.70416,0.0
6.5,93.5,2026-09-05,9,3.5939405,1.0582129,3.7464948,253.59328,28.083801,76.1,1010.76416,0.0
6.5,93.75,2026-09-05,9,3.5539405,0.7982129,3.6424768,257.34146,28.083801,75.7,1010.7941,0.0625
6.5,94.0,2026-09-05,9,4.0939403,0.5282129,4.1278753,262.64813,28.083801,76.4,1010.5602,0.0625
6.5,94.25,2026-09-05,9,4.4239407,0.19821289,4.4283786,267.4346,28.083801,76.5,1010.42017,0.0625
6.5,94.5,2026-09-05,9,4.3239403,-0.0017871094,4.3239408,270.02368,28.183807,76.8,1010.4721,0.125
6.5,94.75,2026-09-05,9,3.5239403,-0.16178711,3.5276523,272.62866,28.183807,76.4,1010.6621,0.0625
6.5,95.0,2026-09-05,9,3.2939405,-0.3117871,3.3086636,275.40723,28.183807,75.6,1010.69214,0.125
6.5,95.25,2026-09-05,9,3.7639403,-0.6017871,3.8117442,279.0837,28.183807,75.0,1010.7321,0.375
6.5,95.5,2026-09-05,9,4.4139404,-0.7117871,4.470963,279.16058,28.38379,75.2,1010.59015,0.3125
6.5,95.75,2026-09-05,9,4.8339405,-0.5317871,4.863104,276.27792,28.38379,75.7,1010.4361,0.25
6.5,96.0,2026-09-05,9,5.1639404,-0.3617871,5.1765985,274.00763,28.38379,75.9,1010.3321,0.0625
6.5,96.25,2026-09-05,9,4.7439404,-0.38178712,4.7592783,274.6012,28.483795,75.6,1010.58813,0.0625
6.5,96.5,2026-09-05,9,4.6239405,-0.6917871,4.675403,278.5089,28.483795,75.2,1010.5341,0.0
6.5,96.75,2026-09-05,9,5.0239406,-1.2017871,5.165682,283.45303,28.483795,75.3,1010.3102,0.0625
6.5,97.0,2026-09-05,9,4.8939404,-1.5917871,5.1463037,288.01746,28.583801,75.3,1010.3281,0.0625
6.5,97.25,2026-09-05,9,4.2839403,-1.7717872,4.635879,292.46942,28.583801,75.0,1010.4881,0.0625
6.5,97.5,2026-09-05,9,4.1639404,-2.081787,4.655345,296.56305,28.583801,74.7,1010.4902,0.0625
6.5,97.75,2026-09-05,9,4.3939404,-2.2117872,4.919219,296.71942,28.583801,74.5,1010.34814,0.0625
6.5,98.0,2026-09-05,9,4.6739407,-2.181787,5.1580925,295.02307,28.683807,74.4,1010.3321,0.0625
6.5,98.25,2026-09-05,9,4.9839406,-2.2517872,5.4690228,294.31387,28.783783,74.5,1010.21014,0.0625
6.5,98.5,2026-09-05,9,4.3939404,-2.4717872,5.0414724,299.3597,28.88379,74.3,1010.35815,0.0625
6.5,98.75,2026-09-05,9,4.5939403,-2.621787,5.2894287,299.71365,28.88379,74.4,1010.2621,0.0625
6.5,99.0,2026-09-05,9,4.4939404,-2.5317872,5.1580467,299.39597,28.88379,74.3,1010.31213,0.0625
6.5,99.25,2026-09-05,9,4.2539406,-2.5517871,4.9606075,300.95804,28.783783,74.9,1010.40607,0.1875
6.5,99.5,2026-09-05,9,3.8739405,-2.5517871,4.638861,303.37314,28.783783,75.5,1010.3541,0.1875
6.5,99.75,2026-09-05,9,3.5339403,-2.181787,4.153183,301.6904,28.683807,74.8,1010.33813,0.0625
6.5,100.0,2026-09-05,9,1.2539405,-2.621787,2.9062235,334.43927,27.683807,79.0,1010.4121,0.1875
6.75,65.0,2026-09-05,9,0.78394043,0.9082129,1.1997555,220.79973,27.183807,74.1,1010.09607,0.0
6.75,65.25,2026-09-05,9,0.77394044,0.4982129,0.92043465,237.22919,27.183807,73.6,1010.07416,0.0
6.75,65.5,2026-09-05,9,0.6639404,0.26821288,0.71606916,248.00272,27.183807,73.8,1010.0602,0.0
6.75,65.75,2026-09-05,9,0.58394045,0.07821289,0.5891551,262.37122,27.183807,74.1,1010.07416,0.0
6.75,66.0,2026-09-05,9,0.76394045,0.09821289,0.77022773,262.6742,27.183807,74.4,1010.1021,0.0
6.75,66.25,2026-09-05,9,0.8539404,-0.08178711,0.8578481,275.4709,27.183807,74.3,1010.1541,0.0
6.75,66.5,2026-09-05,9,0.57394046,-0.4017871,0.7006001,304.99396,27.183807,74.2,1010.22815,0.0
6.75,66.75,2026-09-05,9,0.47394043,-0.6317871,0.78979397,323.1243,27.183807,73.9,1010.2561,0.0
6.75,67.0,2026-09-05,9,0.6639404,-0.7117871,0.9733744,316.99188,27.283783,73.4,1010.26013,0.0
6.75,67.25,2026-09-05,9,0.6939404,-0.7517871,1.0231018,317.29132,27.283783,73.2,1010.28815,0.0
6.75,67.5,2026-09-05,9,0.38394043,-0.7517871,0.8441529,332.94644,27.283783,73.3,1010.36017,0.0
6.75,67.75,2026-09-05,9,0.5639404,-0.6417871,0.85435325,318.69412,27.283783,74.0,1010.3761,0.0
6.75,68.0,2026-09-05,9,1.1739404,-0.7217871,1.378083,301.58493,27.283783,74.7,1010.3061,0.0
6.75,68.25,2026-09-05,9,1.2539405,-0.7017871,1.4369662,299.23422,27.283783,74.8,1010.30414,0.0
6.75,68.5,2026-09-05,9,1.1139405,-0.5717871,1.2521198,297.17148,27.38379,74.5,1010.3421,0.0
6.75,68.75,2026-09-05,9,1.1839404,-0.5317871,1.2978877,294.18805,27.38379,74.2,1010.3361,0.0
6.75,69.0,2026-09-05,9,1.3739405,-0.6317871,1.5122392,294.69467,27.38379,73.9,1010.3061,0.0
6.75,69.25,2026-09-05,9,1.4839405,-0.8517871,1.711029,299.856,27.483795,73.8,1010.31213,0.0
6.75,69.5,2026-09-05,9,1.6839404,-1.0817871,2.0014791,302.71725,27.483795,74.2,1010.32416,0.0
6.75,69.75,2026-09-05,9,1.8339404,-1.1317871,2.155059,301.68015,27.483795,74.7,1010.3441,0.0
